Store Name,Category,Product Name,Price,Rating,Number of Reviews,Calories
Burrito Queen (2001 S Western Ave),Beverages,Coca-Cola      (Large),2.5,,0,
Burrito Queen (2001 S Western Ave),Beverages,Sprite  ( Large),2.5,,0,
El Californio Taqueria,Taco,1 Carne Asada Street Taco,1.67,80.0,5,
El Californio Taqueria,Taco,1 Pollo Street Taco,1.67,100.0,5,
El Californio Taqueria,Taco,1 Al Pastor Street Taco,1.67,100.0,3,
El Californio Taqueria,Mulitas,Carne Asada Mulita,4.17,,0,
El Californio Taqueria,Mulitas,Pollo Mulita,4.17,,0,
El Californio Taqueria,Mulitas,Al Pastor Mulita,4.17,,0,
El Californio Taqueria,Quesadillas,Carne Asada Quesadilla,10.83,,0,
El Californio Taqueria,Quesadillas,Pollo Quesadilla,10.83,,0,
El Californio Taqueria,Quesadillas,Al Pastor Quesadilla,10.83,,0,
El Californio Taqueria,Burritos,Carne Asada Burrito,10.83,,0,
El Californio Taqueria,Burritos,French Fry Burrito,13.33,,0,
El Californio Taqueria,Burritos,Pollo Burrito,10.83,,0,
El Californio Taqueria,Burritos,Al Pastor Burrito,10.83,,0,
El Californio Taqueria,Dessert,Cinnamon Rolled Churro (1pc),2.5,,0,
El Californio Taqueria,Dessert,Strawberry Filled Churro (1pc),2.5,,0,
El Californio Taqueria,Dessert,Caramel Filled Churro (1pc),2.5,,0,
El Californio Taqueria,Dessert,Chocolate Ice Cream,5.83,,0,
El Californio Taqueria,Dessert,Strawberry Ice Cream,5.83,,0,
El Californio Taqueria,Dessert,Cinnamon Rolled Churro's (2pcs),4.17,,0,
El Californio Taqueria,Dessert,Strawberry Filled Churro's (2pcs),4.17,,0,
El Californio Taqueria,Dessert,Caramel Filled Churro's (2pcs),4.17,,0,
El Californio Taqueria,Dessert,Bavarian Creme Filled Churro (1pc),2.5,,0,
El Californio Taqueria,Dessert,Bavarian Creme Filled Churro's (2pcs),4.17,,0,
El Californio Taqueria,Candy,Twix Candy Bar,3.33,,0,
El Californio Taqueria,Candy,Snickers Candy Bar,3.33,,0,
El Californio Taqueria,Candy,Reese's Peanut Butter Cups,3.33,,0,
El Californio Taqueria,Sides,Chips and Guacamole,9.17,,0,
El Californio Taqueria,Sides,Chips and Salsa,7.5,,0,
El Californio Taqueria,Drinks,Coca-Cola,2.49,,0,
El Californio Taqueria,Drinks,Diet Coke,2.49,,0,
El Californio Taqueria,Drinks,Sprite,2.49,,0,
El Californio Taqueria,Drinks,Dr. Pepper,2.49,,0,
El Californio Taqueria,Drinks,Ginger Ale,2.49,,0,
El Californio Taqueria,Drinks,Orange Soda,2.49,,0,
El Californio Taqueria,Drinks,Green Tea,4.16,,0,
El Californio Taqueria,Drinks,Raspberry Tea,4.16,,0,
El Californio Taqueria,Drinks,Lemonade,4.16,,0,
El Californio Taqueria,Drinks,Water Bottle,1.67,,0,
La Mexican Kitchen 323,Starters,Taquitos (3 pcs),9.99,,0,
La Mexican Kitchen 323,Starters,Chips and Salsa,8.33,,0,
La Mexican Kitchen 323,Starters,Nachos,9.16,,0,
La Mexican Kitchen 323,Starters,Guac and Chips,11.66,,0,
La Mexican Kitchen 323,Entrees,Fajitas,11.66,,0,
La Mexican Kitchen 323,Entrees,Burrito,10.83,,0,
La Mexican Kitchen 323,Entrees,Enchiladas,9.99,,0,
La Mexican Kitchen 323,Entrees,Ceviche,12.49,,0,
La Mexican Kitchen 323,Entrees,Fajita Salad,9.99,,0,
La Mexican Kitchen 323,Entrees,Sub Wet Burrito,1.67,,0,
La Mexican Kitchen 323,Tacos,Chicken Taco,2.49,,0,
La Mexican Kitchen 323,Tacos,Asada Taco,3.33,,0,
La Mexican Kitchen 323,Tacos,Shrimp Taco,3.33,,0,
La Mexican Kitchen 323,Tacos,Beyond Taco,3.33,,0,
La Mexican Kitchen 323,Dessert,Tres Leche,7.49,,0,
La Mexican Kitchen 323,Dessert,Flan,5.83,,0,
La Mexican Kitchen 323,Drinks,Water (Bottle),2.49,,0,
La Mexican Kitchen 323,Drinks,Sprite,2.49,,0,
La Mexican Kitchen 323,Drinks,Coke,2.49,,0,
La Mexican Kitchen 323,Drinks,Fanta,2.49,,0,
Pancho's Tacos,Beverages,Fountain Drink (M/L),2.71,,0,
Pancho's Tacos,Beverages,All Natural (M/L),3.33,100.0,20,
Pancho's Tacos,Beverages,Bottled Mexican Sodas,2.92,100.0,14,
Pancho's Tacos,Beverages,Gatorade,2.71,,0,
Pancho's Tacos,Beverages,Orange Juice,2.71,100.0,4,
Pancho's Tacos,Beverages,Milk,2.29,,0,
Pancho's Tacos,Beverages,Coffee,1.67,100.0,6,
Pancho's Tacos,Beverages,Monster Energy,3.54,,0,
Pancho's Tacos,Famous Burritos,Loco Burrito,9.58,88.0,87,
Pancho's Tacos,Famous Burritos,California Burrito,8.96,91.0,72,
Pancho's Tacos,Famous Burritos,Chile Releno Burrito,8.75,88.0,9,
Pancho's Tacos,Famous Burritos,Jumbo Burrito,9.58,85.0,7,
Pancho's Tacos,Famous Burritos,Vegetarian Burrito,8.33,100.0,6,
Pancho's Tacos,Famous Burritos,Gourmet Burrito,9.17,100.0,5,
Pancho's Tacos,Famous Burritos,Avocado Burrito,8.33,92.0,38,
Pancho's Tacos,Famous Burritos,Shrimp Burrito,9.58,75.0,4,
Pancho's Tacos,Famous Burritos,El Paso Burrito,9.17,100.0,29,
Pancho's Tacos,Famous Burritos,Fish Burrito,9.58,,0,
Pancho's Tacos,Famous Burritos,Sour Cream Burrito,8.33,80.0,10,
Pancho's Tacos,Lunch Specials,Loco Burrito,10.62,,0,
Pancho's Tacos,Lunch Specials,Double Cheese Burger Combo,9.17,71.0,7,
Pancho's Tacos,Lunch Specials,3 Ceviche Tostada Combo,9.58,88.0,9,
Pancho's Tacos,Lunch Specials,Torta Milanesa Combo,9.58,81.0,11,
Pancho's Tacos,Lunch Specials,California Tostada Combo,10.42,92.0,13,
Pancho's Tacos,Lunch Specials,2 Sopes Combo,10.42,100.0,3,
Pancho's Tacos,Lunch Specials,2 Fish Tacos Combo,11.46,100.0,5,
Pancho's Tacos,Lunch Specials,Gourmet Burrito Combo,9.58,100.0,14,
Pancho's Tacos,Lunch Specials,2 Soft Tacos Combo,10.42,100.0,3,
Pancho's Tacos,Combination Plates,#14 Carne Asada Plate,12.5,100.0,12,
Pancho's Tacos,Combination Plates,#5 Two Enchilada,9.58,96.0,63,
Pancho's Tacos,Combination Plates,#4 Two Tacos,9.58,95.0,62,
Pancho's Tacos,Combination Plates,#3 Taco & Enchilada,9.58,88.0,17,
Pancho's Tacos,Combination Plates,#12 Carnitas Plate,11.25,80.0,5,
Pancho's Tacos,Combination Plates,#15 Two Soft Tacos,9.58,100.0,9,
Pancho's Tacos,Combination Plates,#8 Chile Relleno & Tamale,9.58,100.0,4,
Pancho's Tacos,Combination Plates,#7 Chile Relleno & Enchilada,9.58,100.0,11,
Pancho's Tacos,Combination Plates,#10 Chile Verde (pork),10.21,90.0,11,
Pancho's Tacos,Combination Plates,#6 Enchilada & Tamal,9.58,100.0,7,
Pancho's Tacos,Combination Plates,#2 One Enchilada,8.33,66.0,6,
Pancho's Tacos,Combination Plates,#13 Chile Relleno,9.38,100.0,5,
Pancho's Tacos,Combination Plates,#9 ChileColorado (beef),10.21,100.0,4,
Pancho's Tacos,Combination Plates,#11 Two Beef Taquitos,10.0,71.0,7,
Pancho's Tacos,Combination Plates,#1 One Taco,8.33,100.0,7,
Pancho's Tacos,Seafood Specialties,Mojarra Frita,9.58,78.0,19,
Pancho's Tacos,Seafood Specialties,Shrimp Cocktel,10.0,100.0,6,
Pancho's Tacos,Seafood Specialties,Camaronos a la Diabla,10.42,100.0,3,
Pancho's Tacos,Seafood Specialties,Campechana,12.08,71.0,7,
Pancho's Tacos,Seafood Specialties,Fish Taco,3.75,92.0,14,
Pancho's Tacos,Seafood Specialties,Shrimp Taco,4.79,,0,
Pancho's Tacos,Seafood Specialties,Ceviche Tostada,3.75,92.0,13,
Pancho's Tacos,Seafood Specialties,Tostada Mixta,7.5,,0,
Pancho's Tacos,Seafood Specialties,Cameron Ranchero,10.42,,0,
Pancho's Tacos,All Burritos,Bean/Cheese,7.08,95.0,46,
Pancho's Tacos,All Burritos,Asada/Rice/Beans,8.33,100.0,25,
Pancho's Tacos,All Burritos,All Carne Asada Burrito,9.38,83.0,12,
Pancho's Tacos,All Burritos,Bean/Cheese/Rice,7.29,100.0,7,
Pancho's Tacos,All Burritos,All Beef Burrito,8.75,100.0,5,
Pancho's Tacos,All Burritos,Chicken/Rice/Beans,8.33,90.0,10,
Pancho's Tacos,All Burritos,Pork/Rice/Beans,8.33,100.0,8,
Pancho's Tacos,All Burritos,All Lengua Burrito,10.83,,0,
Pancho's Tacos,All Burritos,All Pork Burrito,8.75,66.0,3,
Pancho's Tacos,All Burritos,Carnitas/Rice/Beans,8.75,,0,
Pancho's Tacos,All Burritos,Lengua/Rice/Beans,10.42,,0,
Pancho's Tacos,All Burritos,Beef/Rice/Beans,8.33,,0,
Pancho's Tacos,All Burritos,All Carnitas Burrito,9.17,66.0,3,
Pancho's Tacos,All Burritos,All Chicken Burrito,9.17,,0,
Pancho's Tacos,Burgers,Double Cheese Burger,6.67,95.0,20,
Pancho's Tacos,Burgers,Hamburger,4.58,100.0,3,
Pancho's Tacos,Burgers,Cheese Burger,5.83,,0,
Pancho's Tacos,Burgers,Chile Cheese Burger,6.25,,0,
Pancho's Tacos,Burgers,Avocado Burger,6.67,,0,
Pancho's Tacos,Fries,California Fries,7.92,91.0,112,
Pancho's Tacos,Fries,French Fries,2.92,89.0,47,
Pancho's Tacos,Tacos (à la carte),Street Taco,2.29,81.0,32,
Pancho's Tacos,Tacos (à la carte),Hard Shell Taco,3.12,89.0,38,
Pancho's Tacos,Tacos (à la carte),Soft Taco,3.12,91.0,24,
Pancho's Tacos,Tacos (à la carte),King Taco,5.42,90.0,10,
Pancho's Tacos,Quesadillas (à la carte),Mexicana Quesadilla,8.75,86.0,43,
Pancho's Tacos,Quesadillas (à la carte),Regular Quesadilla,6.67,100.0,4,
Pancho's Tacos,Quesadillas (à la carte),Nortena Quesadilla,7.5,100.0,4,
Pancho's Tacos,Tostada ( à la carte),California Tostada,9.58,100.0,13,
Pancho's Tacos,Tostada ( à la carte),Meat Tostada,8.75,100.0,3,
Pancho's Tacos,Tostada ( à la carte),Beans Tostada,7.5,,0,
Pancho's Tacos,Nachos (à la carte),Panchos Nachos,9.17,89.0,29,
Pancho's Tacos,Nachos (à la carte),Regular Nachos,5.83,64.0,17,
Pancho's Tacos,Sides/A la Carte,Small Chips,0.83,94.0,19,
Pancho's Tacos,Sides/A la Carte,Guacamole & Chips,5.83,,0,
Pancho's Tacos,Sides/A la Carte,Large Cup of Salsa Bar,4.17,,0,
Pancho's Tacos,Sides/A la Carte,Taquitos (à la carte),5.0,96.0,25,
Pancho's Tacos,Sides/A la Carte,Rice,3.33,93.0,30,
Pancho's Tacos,Sides/A la Carte,Cup of Pico de Gallo,2.29,,0,
Pancho's Tacos,Sides/A la Carte,Beans,3.33,100.0,16,
Pancho's Tacos,Sides/A la Carte,Cup of Guacamole,4.17,,0,
Pancho's Tacos,Sides/A la Carte,Menudo (SAT & SUN ONLY),10.42,100.0,3,
Pancho's Tacos,Sides/A la Carte,Big Bag of Chips,5.0,100.0,13,
Pancho's Tacos,Sides/A la Carte,Chile Relleno (à la carte),5.0,92.0,13,
Pancho's Tacos,Sides/A la Carte,Chicken Tamal (à la carte),3.33,,0,
Pancho's Tacos,Sides/A la Carte,Cup of Sour Cream,3.75,,0,
Pancho's Tacos,Sides/A la Carte,Specialty Sauce,3.12,,0,
Pancho's Tacos,Sides/A la Carte,Enchilada (à la carte),3.12,,0,
Pancho's Tacos,Sides/A la Carte,Tortillas,0.83,100.0,6,
Pancho's Tacos,Sides/A la Carte,Lime,1.25,100.0,4,
Pancho's Tacos,Sides/A la Carte,Torta (à la carte),8.33,100.0,3,
Pancho's Tacos,Sides/A la Carte,Salad,5.0,,0,
Pancho's Tacos,Sides/A la Carte,Avocado,1.25,,0,
Pancho's Tacos,Sides/A la Carte,Sope (à la carte),4.79,,0,
Pancho's Tacos,Sides/A la Carte,Hash Brown,2.08,,0,
Pancho's Tacos,Sides/A la Carte,Guacamole Salad,6.25,,0,
Pancho's Tacos,Sides/A la Carte,Cup of Thousand Island,1.25,100.0,4,
Pancho's Tacos,Protein sides,Bacon,2.29,75.0,4,
Pancho's Tacos,Protein sides,Ham,2.29,,0,
Pancho's Tacos,Protein sides,Sausage,2.29,,0,
Pancho's Tacos,Protein sides,Egg,1.04,80.0,5,
Pancho's Tacos,Dessert,Churro,1.25,95.0,45,
Rocket Waffle Haus (358 W 38th St),Featured Items,Fruity Pebble Waffles,13.33,25.0,4,
Rocket Waffle Haus (358 W 38th St),Featured Items,Strawberry Waffle Pie,13.33,,0,
Rocket Waffle Haus (358 W 38th St),Featured Items,Blueberry Waffle Pie,13.33,,0,
Rocket Waffle Haus (358 W 38th St),Featured Items,Dulce de Leche Waffles,13.33,,0,
Rocket Waffle Haus (358 W 38th St),Featured Items,Peach Cobbler Pie,13.33,,0,
Rocket Waffle Haus (358 W 38th St),Featured Items,Milk & Cereal,13.33,,0,
Rocket Waffle Haus (358 W 38th St),Featured Items,Cookies & Cream,13.33,,0,
Rocket Waffle Haus (358 W 38th St),Featured Items,Churro Waffles,13.33,,0,
Rocket Waffle Haus (358 W 38th St),Featured Items,Chocolate Chip Waffles,13.33,,0,
Rocket Waffle Haus (358 W 38th St),Drinks,Blueberry Lemonade,5.42,,0,
Rocket Waffle Haus (358 W 38th St),Drinks,Strawberry Lemonade,5.42,66.0,3,
Rocket Waffle Haus (358 W 38th St),Drinks,Coke,2.5,,0,
Rocket Waffle Haus (358 W 38th St),Drinks,Water,2.5,,0,
Gilbert's El Indio,Food to Go / Breakfast,Huevos Con Chorizo,14.17,91.0,12,
Gilbert's El Indio,Food to Go / Breakfast,Breakfast Burrito,14.17,81.0,16,
Gilbert's El Indio,Food to Go / Breakfast,Huevos Rancheros,14.17,87.0,8,
Gilbert's El Indio,Food to Go / Breakfast,Steak & Eggs,20.83,,0,
Gilbert's El Indio,Food to Go / Breakfast,Machaca,14.17,92.0,13,
Gilbert's El Indio,Food to Go / Breakfast,Huevos a La Mexicana,14.17,,0,
Gilbert's El Indio,Food to Go / Omelette Specials,Beef or Chicken Fajita Omelette,15.0,,0,
Gilbert's El Indio,Food to Go / Omelette Specials,Veggie Omelette,15.0,,0,
Gilbert's El Indio,Food to Go / Omelette Specials,Spinach Omelette,15.0,,0,
Gilbert's El Indio,Food to Go / Salad & Soup,Gilbert’s Salad,8.33,100.0,7,
Gilbert's El Indio,Food to Go / Salad & Soup,Chicken Soup,9.17,94.0,19,
Gilbert's El Indio,Food to Go / Salad & Soup,Grilled or Steamed Chicken Salad,12.5,,0,
Gilbert's El Indio,Food to Go / Tostada,Meat Tostada,13.33,80.0,10,
Gilbert's El Indio,Food to Go / Tostada,Tostada no meat,13.33,,0,
Gilbert's El Indio,Food to Go / Tacos,Crispy Taco,5.83,91.0,62,
Gilbert's El Indio,Food to Go / Tacos,Taco de Asada,5.83,83.0,12,
Gilbert's El Indio,Food to Go / Tacos,Fish Taco,5.83,92.0,13,
Gilbert's El Indio,Food to Go / Tacos,Crispy Potato Taco,5.83,100.0,20,
Gilbert's El Indio,Food to Go / Tacos,Shrimp Taco,5.83,100.0,11,
Gilbert's El Indio,Food to Go / Tacos,Taco de Carnitas,5.83,100.0,10,
Gilbert's El Indio,Food to Go / Tacos,Grilled Chicken Taco,5.83,100.0,7,
Gilbert's El Indio,Food to Go / Tacos,Steamed Chicken Taco,5.83,,0,
Gilbert's El Indio,Food to Go / Burritos,Super Burrito,13.75,97.0,45,
Gilbert's El Indio,Food to Go / Burritos,Mule Burrito,15.0,100.0,28,
Gilbert's El Indio,Food to Go / Burritos,Chimichanga only ,11.67,66.0,3,
Gilbert's El Indio,Food to Go / Burritos,Veggie Burrito,12.08,93.0,16,
Gilbert's El Indio,Food to Go / Burritos,Chicken or Beef Chimichanga with rice and beans,15.0,71.0,14,
Gilbert's El Indio,Food to Go / Burritos,Fernando’s Burrito,12.08,100.0,10,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Bean & Cheese Burrito,6.67,100.0,35,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Meat or Cheese Enchilada,6.67,92.0,28,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,"Enchilada, Rice & Beans",12.5,100.0,15,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Two Taquitos,6.67,95.0,22,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,All Carnitas or Carne Asada Burrito,10.42,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Meat Tamal,6.67,100.0,8,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Enchilada with Cheese & Spinach,6.67,85.0,7,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Chile Relleno,6.67,90.0,10,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Meat & Avocado Burrito,10.0,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,"Taco, Rice & Beans",12.5,100.0,14,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,All Meat Burrito,10.0,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,"Chile Relleno, Rice & Beans",12.5,100.0,5,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Meat & Beans Burrito,10.0,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Meat & Cheese Burrito,10.0,100.0,3,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Bean Burrito,5.83,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,"Tamal, Rice & Beans",12.5,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Tamal with Cheese & Chile Pasilla,6.67,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Nachos,9.17,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Super Nachos,15.42,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Cheese quesadilla,7.5,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Asada Quesadilla,12.08,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Grilled chicken Quesadilla,12.08,,0,
Gilbert's El Indio,Food to Go / A La Carte Suggestions,Steamed chicked Quesadilla,12.08,,0,
Gilbert's El Indio,Food to Go / Side Orders,House salsa,3.75,98.0,60,
Gilbert's El Indio,Food to Go / Side Orders,Guacamole,6.67,98.0,52,
Gilbert's El Indio,Food to Go / Side Orders,Refried Beans,3.75,95.0,44,
Gilbert's El Indio,Food to Go / Side Orders,Rice,3.75,93.0,30,
Gilbert's El Indio,Food to Go / Side Orders,Order of Sour Cream,1.67,85.0,20,
Gilbert's El Indio,Food to Go / Side Orders,Flour Tortillas,2.08,100.0,7,
Gilbert's El Indio,Food to Go / Side Orders,Corn Tortillas,2.08,83.0,6,
Gilbert's El Indio,Food to Go / Side Orders,Kettle Beans,3.75,100.0,5,
Gilbert's El Indio,Food to Go / Side Orders,Grilled Onions,2.08,,0,
Gilbert's El Indio,Food to Go / Side Orders,3 Slices of Avocado,2.92,80.0,5,
Gilbert's El Indio,Food to Go / Side Orders,Pico de Gallo,4.17,90.0,11,
Gilbert's El Indio,Food to Go / Side Orders,Jalapeño Pepper,0.83,100.0,3,
Gilbert's El Indio,Food to Go / Drinks,Horchata,5.0,92.0,14,
Gilbert's El Indio,Food to Go / Drinks,Aqua de Jamaica,5.0,100.0,8,
Gilbert's El Indio,Food to Go / Drinks,Strawberry Lemonade,4.17,66.0,3,
Gilbert's El Indio,Food to Go / Drinks,Soft Drink,4.17,75.0,4,
Gilbert's El Indio,Food to Go / Drinks,Coffee,4.17,,0,
Gilbert's El Indio,Food to Go / Drinks,Lemonade,4.17,,0,
Gilbert's El Indio,Food to Go / Drinks,Iced Tea,4.17,,0,
Gilbert's El Indio,Food to Go / Drinks,Hot Tea,4.17,,0,
Gilbert's El Indio,Food to Go / Drinks,Cranberry Juice,4.17,,0,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,"#6---Taco and Enchilada with rice, beans, and corn or flour tortillas",16.67,90.0,20,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,"#4--- Two enchiladas with rice, beans, and corn or flour tortillas ",16.67,100.0,26,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,#1 --- Two Tacos with rice and beans and tortillas ,16.67,100.0,19,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,"#7--- Chile Relleno and Enchilada with rice, beans, and corn or flour tortillas",16.67,100.0,10,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,#2--- Two Tamales ,16.67,,0,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,"#5--- Tamal and Taco with rice, beans, and corn or flour tortillas ",16.67,100.0,3,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,"#9---Tamal and Enchilada with rice, beans, and corn or flour tortillas",16.67,75.0,4,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,"#10---Three Taquitos with rice, beans, and corn or flour tortillas",16.67,100.0,5,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,#11---Tamal and Chile Relleno,16.67,,0,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,"#8---Chile Relleno and Tacowith rice, beans, and corn or flour tortilas",16.67,,0,
Gilbert's El Indio,Food to Go / Antojitos Mexicanos/ Combination Plates,"#3--- Two Chile Rellenos with rice, beans, and corn or flour tortillas",16.67,,0,
Gilbert's El Indio,Food to Go / Platos Mexicanos,Steak Picado,20.83,,0,
Gilbert's El Indio,Food to Go / Platos Mexicanos,Chile Verde,18.33,,0,
Gilbert's El Indio,Food to Go / Platos Mexicanos,Chile Colorad,18.33,,0,
Gilbert's El Indio,Food to Go / Platos Mexicanos,Carne Asada,20.83,,0,
Gilbert's El Indio,Food to Go / Platos Mexicanos,Carne Adobada,20.83,,0,
Gilbert's El Indio,Food to Go / Platos Mexicanos,Plato de Carnitas,20.83,,0,
Gilbert's El Indio,Food to Go / Platos Mexicanos,Milaneza,20.83,,0,
Gilbert's El Indio,Food to Go / Platos Mexicanos,Valencia Chicken,18.33,,0,
Gilbert's El Indio,Food to Go / Platos Mexicanos,Beef or Chicken Fajitas,20.83,,0,
Mama Chuy (Burbank Boulevard),Mains,Tacos,2.5,,0,
Mama Chuy (Burbank Boulevard),Mains,Burritos,10.0,100.0,4,
Mama Chuy (Burbank Boulevard),Mains,Deep Fried Quesadilla (Meat),6.67,,0,
Mama Chuy (Burbank Boulevard),Mains,La Mamada,10.0,,0,
Mama Chuy (Burbank Boulevard),Mains,Deluxe Fries,10.0,,0,
Mama Chuy (Burbank Boulevard),Mains,Hot Dog,6.67,,0,
Mama Chuy (Burbank Boulevard),Mains,Sopes,9.17,,0,
Mama Chuy (Burbank Boulevard),Mains,Tlacoyos,7.5,,0,
Mama Chuy (Burbank Boulevard),Mains,Tortas,9.17,,0,
Mama Chuy (Burbank Boulevard),Mains,Huaraches,10.0,,0,
Mama Chuy (Burbank Boulevard),Mains,Fried Bananas (Platanos Fritos),6.67,,0,
Mama Chuy (Burbank Boulevard),Mains,Nachos Deluxe,10.0,,0,
Mama Chuy (Burbank Boulevard),Mains,Churros,6.67,,0,
Mama Chuy (Burbank Boulevard),Mains,Deep Fried Quesadilla (Veggies),6.67,,0,
Mama Chuy (Burbank Boulevard),Mains,Quesadilla (Flour Tortilla),10.0,,0,
Mama Chuy (Burbank Boulevard),Mains,Mulitas,4.17,,0,
Mama Chuy (Burbank Boulevard),Beverages,Sodas,1.67,,0,
Mama Chuy (Burbank Boulevard),Beverages,Pot Coffee (Cafe de Olla),2.08,,0,
Hugo's Tacos (Studio City),Tacos,3 Tacos (The Same),9.49,92.0,591,
Hugo's Tacos (Studio City),Tacos,Carne Asada Taco,3.83,90.0,121,
Hugo's Tacos (Studio City),Tacos,Chicken Taco,3.49,95.0,111,
Hugo's Tacos (Studio City),Tacos,Carnitas Taco,3.83,90.0,63,
Hugo's Tacos (Studio City),Tacos,Al Pastor Taco,3.49,93.0,49,
Hugo's Tacos (Studio City),Tacos,Grilled Fish Taco,3.66,81.0,44,
Hugo's Tacos (Studio City),Tacos,Beef Chorizo Taco,3.66,89.0,39,
Hugo's Tacos (Studio City),Tacos,Potato Taco,3.33,97.0,43,
Hugo's Tacos (Studio City),Tacos,Mushroom Carnitas Taco,3.83,93.0,33,
Hugo's Tacos (Studio City),Tacos,Ensenada Tofu Taco,3.66,78.0,14,
Hugo's Tacos (Studio City),Tacos,Soy Chorizo Taco,3.33,88.0,26,
Hugo's Tacos (Studio City),Tacos,Crispy Tofu Taco,3.66,92.0,14,
Hugo's Tacos (Studio City),Tacos,Shrimp Taco,3.83,100.0,3,
Hugo's Tacos (Studio City),Burritos,Burrito,9.58,90.0,397,
Hugo's Tacos (Studio City),Burritos,Bean & Cheese Burrito,7.49,80.0,36,
Hugo's Tacos (Studio City),Burritos,"Bean, Rice & Cheese Burrito",7.49,94.0,35,
Hugo's Tacos (Studio City),Burritos,Bean & Rice Burrito,7.49,81.0,11,
Hugo's Tacos (Studio City),Burritos,Rice & Cheese Burrito,7.49,100.0,3,
Hugo's Tacos (Studio City),Burritos,Burrito Combo,13.73,90.0,11,
Hugo's Tacos (Studio City),Specialties,Bowl,9.58,90.0,128,
Hugo's Tacos (Studio City),Specialties,Quesadilla,9.58,95.0,171,
Hugo's Tacos (Studio City),Specialties,Chicken Taquitos,9.08,88.0,69,
Hugo's Tacos (Studio City),Specialties,Nacho Grande,9.58,89.0,96,
Hugo's Tacos (Studio City),Specialties,Torta Ahogada,9.82,88.0,50,
Hugo's Tacos (Studio City),Specialties,Spicy Chicken Sandwich,10.41,100.0,6,
Hugo's Tacos (Studio City),Specialties,Soy Taquitos,9.08,91.0,23,
Hugo's Tacos (Studio City),Specialties,Salsa Burger & Fries,9.99,77.0,9,
Hugo's Tacos (Studio City),Specialties,Vegan Chik'n Sandwich,10.41,100.0,4,
Hugo's Tacos (Studio City),Specialties,Veggie Burger & Fries,11.66,92.0,13,
Hugo's Tacos (Studio City),Specialties,Double Salsa Burger & Fries,14.16,100.0,4,
Hugo's Tacos (Studio City),Specialties,Double Veggie Burger & Fries,15.82,,0,
Hugo's Tacos (Studio City),Specialties,Bowl Combo,13.73,,0,
Hugo's Tacos (Studio City),Specialties,Quesadilla Combo,13.73,,0,
Hugo's Tacos (Studio City),Specialties,Torta Ahogada Combo,13.98,,0,
Hugo's Tacos (Studio City),Specialties,Mini Nachos,6.67,66.0,3,
Hugo's Tacos (Studio City),Add A Combo,Combo #2 Rice & Beans,4.16,89.0,37,
Hugo's Tacos (Studio City),Add A Combo,Combo #1 Chips & Salsa,4.16,93.0,44,
Hugo's Tacos (Studio City),Add A Combo,Combo #3 Fries,4.16,92.0,39,
Hugo's Tacos (Studio City),Breakfast,Breakfast Burrito,7.91,94.0,54,
Hugo's Tacos (Studio City),Breakfast,Breakfast Quesadilla,7.91,92.0,13,
Hugo's Tacos (Studio City),Breakfast,Breakfast Bowl,7.91,100.0,15,
Hugo's Tacos (Studio City),Breakfast,Breakfast Tacos,7.91,,0,
Hugo's Tacos (Studio City),Breakfast,Breakfast Torta,11.07,,0,
Hugo's Tacos (Studio City),Side Orders,Chips & Guac,5.41,91.0,121,
Hugo's Tacos (Studio City),Side Orders,Churros,4.08,95.0,184,
